Start Date,End Date,Month,Brand,Region,Country,Campaign,Platform,Touchpoint,Format,Goal,Investment,Reach,Impressions,CPM,Clicks,CPC,CTR,Views,CPV,VTR,CR,Complete Views,CPCV,Engagement,Sales Price,Sales Quantity,Insertions,File,Pipí,Caca,Culo,Pedo
2020-01-27,2020-02-02 00:00:00,February,Zucaritas,MEX,Mexico,MCMMIA_2020_MEX_Kelloggs_Zucaritas_Seasonal_Patrocinio Super Bowl_Twitter_Family breakfast,Twitter,Twitter,First View + PTR,Views,28394.6980071538,,7800000.0,,0.0,,,1000000.0,,,,0.0,,0.0,,,,pautas_locales_mexico_febrero.xlsx,,,,
2020-01-27,2020-02-02 00:00:00,February,Zucaritas,MEX,Mexico,MCMMIA_2020_MEX_Kelloggs_Zucaritas_Seasonal_Patrocinio Super Bowl_Twitter_Family breakfast,Twitter,Twitter,Promoted Tweet,Engagement,5109.86203372509,,1000000.0,,0.0,,,406000.0,,,,0.0,,0.0,,,,pautas_locales_mexico_febrero.xlsx,,,,
2020-01-27,2020-02-15 00:00:00,February,Special K,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Special K_Seasonal_Tote Bags_Cornershop_Breakfast for One,Cornershop,Cornershop,Several,Impressions,7664.79305058763,,94685.0,,0.0,,,0.0,,,,0.0,,0.0,78112.0,1844.0,,pautas_locales_mexico_febrero.xlsx,,,,
2020-02-19,2020-02-28 00:00:00,February,Extra,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Extra_Seasonal_Extra_Cornershop_Breakfast for One,Cornershop,Cornershop,Several,Conversions,2350.53653551354,,64505.0,,0.0,,,0.0,,,,0.0,,0.0,31003.0,632.0,,pautas_locales_mexico_febrero.xlsx,,,,
2020-01-27,2020-02-29 00:00:00,February,Pringles,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Pringles_Seasonal_Red City_Xaxis_Evening Me,Xaxis,Xaxis,DOOH,Impressions,5109.86203372509,,586854.0,8.70721173192155,0.0,,,0.0,,,,0.0,,0.0,,,,pautas_locales_mexico_febrero.xlsx,,,,
2020-02-17,2020-02-29 00:00:00,February,Pringles,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Pringles_Seasonal_Red City_Rappi_Evening Me,Rappi,Rappi,Several,Engagement,3375.84517393435,,13427.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,11.0,,pautas_locales_mexico_febrero.xlsx,,,,
2020-02-13,2020-02-29 00:00:00,February,Pringles,MEX,Mexico,MCMMIA_2020_MEX_Kelloggs_Pringles_Seasonal_Red City_Twitter_Evening Me,Twitter,Twitter,Rt to remind,Engagement,3121.28,,0.0,,0.0,,,0.0,,,,0.0,,25533.0,,,,pautas_locales_mexico_febrero.xlsx,,,,
2020-01-27,2020-02-29 00:00:00,February,Extra,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Extra_Seasonal_Red City_Cornershop_Breakfast for One,Cornershop,Cornershop,Several,Conversions,2884.46601941748,,1326.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,pautas_locales_mexico_febrero.xlsx,,,,
2020-02-28,2020-02-29 00:00:00,February,Corporate Affairs,MEX,Mexico,MCMMIA_2020_MEX_Kelloggs_Corporate Affairs_Seasonal_Comunicado 9 Marzo_Twitter_Family breakfast,Twitter,Twitter,"Post  Ad/
Video Ad",Reach,200.0,119695.0,,1.67091357199549,1310.0,,,0.0,,,,0.0,,0.0,,,,pautas_locales_mexico_febrero.xlsx,,,,
2019-07-01,,July,Choco Krispis,CARICAM,Guatemala,Nuevo Posicionamiento,Teads,Teads,,,2500,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Choco Krispis,CARICAM,Guatemala,Nuevo Posicionamiento,Social Media,Kidscorp,,,2000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-01,,July,Choco Krispis,CARICAM,Guatemala,Nuevo Posicionamiento,Eikon,Eikon,,,2900,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-01,,July,Choco Krispis,CARICAM,Guatemala,Nuevo Posicionamiento,KidsCorp,KidsCorp,,,3500,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-01,,July,Choco Krispis,CARICAM,Guatemala,Nuevo Posicionamiento,Contenido,Guatemala.com,,,2600,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Choco Krispis,CARICAM,Guatemala,Nuevo Posicionamiento,Eikon,Eikon,,,4000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-01,,August,Choco Krispis,CARICAM,Guatemala,Nuevo Posicionamiento,KidsCorp,KidsCorp,,,2500,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-01,,August,Choco Krispis,CARICAM,Guatemala,Nuevo Posicionamiento,Teads,Teads,,,1500,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-06,,January,Corporate Promotions,CARICAM,Guatemala,Back To School,Social Media,KidsCorp,,,1200,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-06,,January,Corporate Promotions,CARICAM,Guatemala,Back To School,Social Media,Spotify,,,2500,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-10,,March,Zucaritas,CARICAM,Guatemala,Re Create,KidsCorp,KidsCorp,,,4000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-06,,May,Zucaritas,CARICAM,Guatemala,Re Create,Gaming,Eikon ,,,536,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-01,,July,Zucaritas,CARICAM,Guatemala,Re Create,Gaming,EA ,,,2000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-01,,April,Zucaritas,CARICAM,Guatemala,Re Create,KidsCorp,KidsCorp,,,3500,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Zucaritas,CARICAM,Guatemala,Re Create,KidsCorp,KidsCorp,,,3000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-01,,August,Zucaritas,CARICAM,Guatemala,Re Create,Gaming,EA ,,,2000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-01,,July,Zucaritas,CARICAM,Guatemala,Re Create,Social Media,KidsCorp,,,2500,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-01,,July,Zucaritas,CARICAM,Guatemala,Re Create,Eikon,Eikon ,,,2000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-01,,August,Zucaritas,CARICAM,Guatemala,Re Create,Social Media,KidsCorp,,,2500,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-01,,August,Zucaritas,CARICAM,Guatemala,Re Create,Eikon,Eikon,,,1800.0000000000002,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-13,,January,Masterbrand,CARICAM,Guatemala,PCC,Audio,Spotify,,,3180,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,February,Masterbrand,CARICAM,Guatemala,PCC,Audio,Spotify,,,2120,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-12-30,,January,Masterbrand,CARICAM,Guatemala,PCC,SMS,TIGO Media,,,2000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,February,Masterbrand,CARICAM,Guatemala,PCC,SMS,TIGO Media,,,2000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-15,,May,Special K,CARICAM,Guatemala,Tote Bags Promo,Eikon,Eikon,,,2400,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-15,,May,Special K,CARICAM,Guatemala,Tote Bags Promo,Tap Tap,Tap Tap,,,2700,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-01,,Juny,Special K,CARICAM,Guatemala,Tote Bags Promo,Eikon,Eikon,,,1600,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-01,,Juny,Special K,CARICAM,Guatemala,Tote Bags Promo,Tap Tap,Tap Tap,,,1800,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-05,,August,Special K,CARICAM,Guatemala,Alimentamos todo lo que eres,Eikon,Eikon,,,3000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-05,,August,Special K,CARICAM,Guatemala,Alimentamos todo lo que eres,Tap Tap,Tap Tap,,,6000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-05,,August,Special K,CARICAM,Guatemala,Alimentamos todo lo que eres,Audio Ad,Spotify,,,4000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-01,,September,Special K,CARICAM,Guatemala,Alimentamos todo lo que eres,Eikon,Eikon,,,343.74,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-01,,September,Special K,CARICAM,Guatemala,Alimentamos todo lo que eres,Audio Ad,Spotify,,,4000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-01,,October,Special K,CARICAM,Guatemala,Alimentamos todo lo que eres,Audio Ad,Spotify,,,4000,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-01,,October,Pringles,CARICAM,Guatemala,GAMING,Eikon,Programatica,,,3500,,0.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-23,,September,Extra,MEX,Mexico,Extra,Xaxis,Video,,,10080,,3661287.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-26,,September,Extra,MEX,Mexico,Extra,Cornershop,Cornershop,,,12600,,625000.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Hazlo Tuyo,MEX,Mexico,Hazlo Tuyo,Thinky,Content/Influencers,,,5621,,91325.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-07,,January,Hazlo Tuyo,MEX,Mexico,Hazlo Tuyo,Buzzfeed,Tasty,,,18130,,2099832.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,February,Hazlo Tuyo,MEX,Mexico,Hazlo Tuyo,Buzzfeed,Tasty,,,18130,,3653333.3333333335,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-24,,March,Hazlo Tuyo,MEX,Mexico,Hazlo Tuyo,Thinky,Content/Influencers,,,5698,,218952.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-29,,September,Hazlo Tuyo,MEX,Mexico,Hazlo Tuyo,Thinky,Influencers,,,5040,,137872.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-30,,October,Hazlo Tuyo,MEX,Mexico,Hazlo Tuyo,influencers,Influencers,,,4980,,105913.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-14,,April,Masterbrand,MEX,Mexico,Fibre reframe,Programatic,Dynamics,,,11923.336739999999,,606117.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-29,,August,Masterbrand,MEX,Mexico,PCC cerebro,Buzzfeed,Content,,,20160,,2000000.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-29,,August,Masterbrand,MEX,Mexico,PCC cerebro,Gameloft,content,,,5292,,300000.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-14,,January,Masterbrand,MEX,Mexico,PCC cerebro,Xaxis,Xaxis,,,17941.8624,,1217290.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-28,,January,Masterbrand,MEX,Mexico,PCC cerebro,Sunmedia,Sunmedia,,,19409.201,,536079.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-28,,February,Masterbrand,MEX,Mexico,PCC cerebro,Donde Ir,Sitio,,,10360,,2485495.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-28,,February,Masterbrand,MEX,Mexico,PCC cerebro,Badabun,Sitio,,,10360,,7425501.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-28,,February,Masterbrand,MEX,Mexico,PCC cerebro,Xaxis,Xaxis,,,13399.106000000002,,2236482.499536285,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-28,,February,Masterbrand,MEX,Mexico,PCC cerebro,Sunmedia,Sunmedia,,,19577.9136,,521846.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-30,,July,Masterbrand,MEX,Mexico,PCC cerebro,gameloft,Content,,,12600,,732220.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-30,,July,Masterbrand,MEX,Mexico,PCC cerebro,Buzzfeed,buzfeed,,,10080,,677106.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-26,,Juny,Masterbrand,MEX,Mexico,PCC cerebro,Content,Vix,,,10250.66,,1229818.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-26,,Juny,Masterbrand,MEX,Mexico,PCC cerebro,Programatic,Dynadmics,,,10220,,530398.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Masterbrand,MEX,Mexico,Fibre reframe,influencers,cleverflow,,,45989.99999999999,,2994216.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Masterbrand,MEX,Mexico,OOB Dinner,AZTECA,Descarga,,,7470,,390566.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Masterbrand,MEX,Mexico,OOB Dinner,Xaxis,Video,,,24700.8,,1027173.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Masterbrand,MEX,Mexico,OOB Dinner,Xaxis,Xaxis,,,14860.32,,4658192.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Masterbrand,MEX,Mexico,OOB Dinner,Azteca,Descarga,,,4980,,249349.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Masterbrand,MEX,Mexico,OOB Dinner,Cornershop,Cornershop,,,12450,,64545.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-16,,September,Masterbrand,MEX,Mexico,OOB Dinner,Xaxis,Xaxis,,,10080,,3661287.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-28,,November,Masterbrand,MEX,Mexico,OOB Dinner,Xaxis,Xaxis,,,5951.099999999999,,1758333.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-28,,November,Masterbrand,MEX,Mexico,OOB Dinner,Azteca,Video,,,7470,,506002.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-28,,November,Masterbrand,MEX,Mexico,OOB Dinner,Xaxis,Video,,,3486,,293122.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-28,,November,Masterbrand,MEX,Mexico,OOB Dinner,Xaxis,DOOH,,,14940,,3264117.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-28,,November,Masterbrand,MEX,Mexico,OOB Dinner,Azteca,display,,,4980,,344382.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-14,,April,Masterbrand,MEX,Mexico,Fibre reframe,CleverFlow,Influencers,,,22994.999999999996,,307857.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Masterbrand,MEX,Mexico,Fibre reframe,Programatic,Xaxis,,,23846.683699999998,,1708456.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Special K,MEX,Mexico,Alimentamos lo que eres,Vix,Vix,,,10220,,2970357.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Special K,MEX,Mexico,Alimentamos lo que eres,Xaxis,Adman,,,9035.4509,,4313144.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Special K,MEX,Mexico,Alimentamos lo que eres,Eikon,Eikon,,,6187.2391,,2300000.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Special K,MEX,Mexico,Alimentamos lo que eres,Programatic,Xaxis,,,11086.911499999998,,490846.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-28,,August,Special K,MEX,Mexico,Lanzamiento Proteína,Xaxis,Xaxis,,,40320,,13735534.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,January,Special K,MEX,Mexico,Tote Bags Promo,Eikon,Eikon,,,15540.000000000002,,615800.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,January,Special K,MEX,Mexico,Tote Bags Promo,Xaxis,Xaxis,,,29267.000000000004,,9464486.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,January,Special K,MEX,Mexico,Tote Bags Promo,Xaxis,Xaxis,,,30872.800000000003,,1105015.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,February,Special K,MEX,Mexico,Tote Bags Promo,Eikon,Eikon,,,18130,,669004.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,February,Special K,MEX,Mexico,Tote Bags Promo,Xaxis,Xaxis,,,18130,,6030782.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,February,Special K,MEX,Mexico,Tote Bags Promo,Xaxis,Xaxis,,,25900,,1382143.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,March,Special K,MEX,Mexico,Tote Bags Promo,Xaxis,Teads,,,10291.3132,,688107.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,March,Special K,MEX,Mexico,Tote Bags Promo,Xaxis,Xaxis,,,10349.640000000001,,4453689.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-30,,July,Special K,MEX,Mexico,Lanzamiento Proteína,Upsocl,Contenido,,,6134.1336,,4091710.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-30,,July,Special K,MEX,Mexico,Lanzamiento Proteína,IMS,Warner,,,11160.7776,,1326785.0975000001,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-26,,Juny,Special K,MEX,Mexico,Alimentamos lo que eres,Programatic,Xaxis,,,23538.601799999997,,1518195.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Special K,MEX,Mexico,Alimentamos lo que eres,Eikon,Eikon,,,6024.69,,1539418.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Special K,MEX,Mexico,Alimentamos lo que eres,Programatic,Xaxis,,,25549.999999999996,,1789582.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Special K,MEX,Mexico,Alimentamos lo que eres,Xaxis,Xaxis,,,39840,,13835750.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Special K,MEX,Mexico,Alimentamos lo que eres,Vix,Vix,,,10080,,4371350.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Special K,MEX,Mexico,Original,Xaxis,Xaxis,,,21976.416,,7782407.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Special K,MEX,Mexico,Original,Programatic,Xaxis,,,15120,,839080.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Special K,MEX,Mexico,Original,Contenido,Cornershop,,,17640,,90273.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Special K,MEX,Mexico,Original,Programatic,Xaxis,,,14817.6,,609811.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,Juny,Special K,MEX,Mexico,Alimentamos lo que eres,Contenido,Upsocial,,,15700.117299999998,,13507.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-14,,July,Corporate Promotions,MEX,Mexico,Back to school,Xaxis,Video,,,11491.0992,,593120.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-14,,July,Corporate Promotions,MEX,Mexico,Back to school,Tap Tap,Tap Tap,,,3546.7992,,1979044.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-14,,July,Corporate Promotions,MEX,Mexico,Back to school,Cornershop,Cornershop,,,9197.992944,,71156.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-28,,August,Corporate Promotions,MEX,Mexico,Back to school,Xaxis,Video,,,1645.11648,,70189.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-28,,August,Corporate Promotions,MEX,Mexico,Back to school,Tap Tap,Tap Tap,,,3546.7992,,976431.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-09,,September,Corporate Promotions,MEX,Mexico,Froot loop Socks,influencers,influencers,,,19152,,5318957.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-27,,November,Corporate Promotions,MEX,Mexico,Back to school,Xaxis,Geolocalización,,,15524.950799999999,,5270335.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-28,,August,Kashi,MEX,Mexico,Nada que agregar,Cornershop,Cornershop,,,4979.5199999999995,,247000.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-11-24,,December,Kashi,MEX,Mexico,Nada que agregar,Cornershop,Cornershop,,,5386.866,,83207.6923076923,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,January,Kashi,MEX,Mexico,Nada que agregar,Xaxis,Xaxis,,,5180,,1678163.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,January,Kashi,MEX,Mexico,Nada que agregar,Xaxis,Xaxis,,,12950,,1159958.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-24,,February,Kashi,MEX,Mexico,Nada que agregar,Xaxis,Xaxis,,,5180,,1669052.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-24,,February,Kashi,MEX,Mexico,Nada que agregar,Xaxis,Xaxis,,,5698,,286590.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-30,,July,Kashi,MEX,Mexico,Nada que agregar,Cornershop,Cornershop,,,4979.5199999999995,,104904.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-26,,Juny,Kashi,MEX,Mexico,Nada que agregar,Cornershop,Cornershop,,,5343.782499999999,,54678.649697550456,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Kashi,MEX,Mexico,Nada que agregar,Cornershop,Cornershop,,,1511.2824999999998,,29682.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-27,,November,Kashi,MEX,Mexico,Nada que agregar,Cornershop,Cornershop,,,5049.222,,122504.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Kashi,MEX,Mexico,Nada que agregar,Cornershop,Cornershop,,,15009.222,,231838.46153846153,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Kashi,MEX,Mexico,Nada que agregar,Cornershop,Cornershop,,,5548.788,,68438.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Choco Krispis,MEX,Mexico,Equity 2019,Gameloft,Gameloft,,,10220,,3243700.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Choco Krispis,MEX,Mexico,Equity 2019,Xaxis,Xaxis,,,15222.689999999999,,3310000.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-29,,August,Choco Krispis,MEX,Mexico,Equity 2019,Gameloft,Gameloft,,,4599.7308,,78259.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-29,,August,Choco Krispis,MEX,Mexico,Team Rómpela,Gameloft,Gameloft,,,13799.1924,,314625.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-29,,August,Choco Krispis,MEX,Mexico,Equity 2019,Xaxis,Video,,,12348,,723590.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-29,,August,Choco Krispis,MEX,Mexico,Equity 2019,Xaxis,display,,,8374.4136,,2326917.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-03,,February,Choco Krispis,MEX,Mexico,Crea tu video Jugo,Gameloft,Gameloft,,,29898.960000000003,,498283.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-03,,February,Choco Krispis,MEX,Mexico,Crea tu video Jugo,Xaxis,Xaxis,,,23310,,7570346.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-14,,July,Choco Krispis,MEX,Mexico,Rompela con Choco Krispis,Gameloft,Gameloft,,,14926.4136,,247290.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-14,,July,Choco Krispis,MEX,Mexico,Equity 2019,Gameloft,Gameloft,,,16579.079999999998,,939856.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-01,,July,Choco Krispis,MEX,Mexico,Equity 2019,Xaxis,Xaxis,,,15049.439999999999,,5334436.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-17,,March,Choco Krispis,MEX,Mexico,Equity 2019,Xaxis,Xaxis,,,10287.480000000001,,6189024.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-17,,March,Choco Krispis,MEX,Mexico,Crea tu video Jugo,Gameloft,Gameloft,,,29689.688000000002,,552045.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-17,,March,Choco Krispis,MEX,Mexico,Crea tu video Jugo,Xaxis,Xaxis,,,23146.83,,8960104.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
